2022-9-27 18:46:53,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,3.97%,15.76,/,125.5GiB,12.56%,2.38TB,/,2.25TB,246GB,/,116GB,622
2022-9-27 18:46:54,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1.89%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,622
2022-09-27 18:46:55,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1.38%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,622
2022-9-27 18:46:56,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.86%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,622
2022-09-27 18:46:57,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1.23%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,622
2022-9-27 18:46:58,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1.60%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,621
2022-09-27 18:46:59,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1.29%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,621
2022-9-27 18:47:00,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.99%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-09-27 18:47:01,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.95%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-09-27 18:47:02,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.95%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-9-27 18:47:03,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.90%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-09-27 18:47:04,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.9%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-9-27 18:47:05,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,0.89%,15.7,/,125.5GiB,12.51%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-09-27 18:47:06,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,564.8%,15.7,/,125.5GiB,12.7%,2.38TB,/,2.25TB,246GB,/,116GB,618
2022-9-27 18:47:07,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1128.70%,16.17,/,125.5GiB,12.89%,2.38TB,/,2.25TB,246GB,/,116GB,639
2022-09-27 18:47:08,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1199.43%,16.17,/,125.5GiB,13.21%,2.38TB,/,2.25TB,246GB,/,116GB,639
2022-9-27 18:47:09,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1270.17%,16.96,/,125.5GiB,13.52%,2.38TB,/,2.25TB,246GB,/,116GB,678
2022-09-27 18:47:10,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1590.6%,16.96,/,125.5GiB,14.07%,2.38TB,/,2.25TB,246GB,/,116GB,678
2022-9-27 18:47:11,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1911.02%,18.36,/,125.5GiB,14.63%,2.38TB,/,2.25TB,247GB,/,116GB,675
2022-09-27 18:47:12,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1869.9%,18.36,/,125.5GiB,15.19%,2.38TB,/,2.25TB,247GB,/,116GB,675
2022-9-27 18:47:13,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1828.79%,19.77,/,125.5GiB,15.75%,2.38TB,/,2.25TB,247GB,/,116GB,676
2022-09-27 18:47:14,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1761.85%,19.77,/,125.5GiB,16.05%,2.38TB,/,2.25TB,247GB,/,116GB,676
2022-9-27 18:47:15,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1694.90%,20.52,/,125.5GiB,16.35%,2.38TB,/,2.25TB,247GB,/,116GB,684
2022-09-27 18:47:16,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1412.74%,20.52,/,125.5GiB,16.49%,2.38TB,/,2.25TB,247GB,/,116GB,684
2022-9-27 18:47:17,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1130.58%,20.87,/,125.5GiB,16.63%,2.38TB,/,2.25TB,247GB,/,116GB,689
2022-09-27 18:47:18,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1418.24%,20.87,/,125.5GiB,16.92%,2.38TB,/,2.25TB,247GB,/,116GB,689
2022-9-27 18:47:19,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1705.89%,21.61,/,125.5GiB,17.22%,2.38TB,/,2.25TB,247GB,/,116GB,695
2022-09-27 18:47:20,a798170aaa13,hadoop-slave3.1.o6fokpy3l7883z3l1fbvwm04n,1874.91%,21.61,/,125.5GiB,17.54%,2.38TB,/,2.25TB,247GB,/,116GB,695
