2022-9-27 19:49:58,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.62%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:49:59,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.61%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:00,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.61%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:01,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.61%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:02,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.61%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:03,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.65%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:04,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.68%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:05,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.66%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:06,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.63%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:07,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.66%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:08,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.69%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:09,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.7%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:10,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.71%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:11,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.7%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:12,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.70%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:13,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.65%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:14,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.60%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:15,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.63%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-9-27 19:50:16,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.66%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
2022-09-27 19:50:17,249914e78616,hadoop-slave11.1.c5xdurgdndrsr8erese6644d4,0.69%,11.68,/,125.5GiB,9.31%,107GB,/,98.9GB,22.6GB,/,364MB,301
